label,path,mfccs,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,rms,poly_features,tonnetz,mel_spectrogram,spectral_contrast
low,../../data/snsd/generated/noise_low/clnsp747-low.wav,-19.812931,0.33542216,2007.4553261791696,1624.9923727111059,3673.7210582386365,0.12785511363636365,0.026869066,0.2735133676092784,-0.001622926265292337,0.27605626,25.018331643219263
low,../../data/snsd/generated/noise_low/clnsp748-low.wav,-16.641294,0.3330945,1952.8445636157855,1636.399492728664,3654.5347036966464,0.11324790396341464,0.038673524,0.3687721765896975,-0.01060356922302745,0.588087,24.39644090375246
low,../../data/snsd/generated/noise_low/clnsp749-low.wav,-15.789122,0.32679722,1914.754275186245,1603.5253850832264,3354.4584107630462,0.1170997989987864,0.053878915,0.5210316793263818,-0.0002879672330599191,0.89304066,25.61094377221223
low,../../data/snsd/generated/noise_low/clnsp75-low.wav,-5.637747,0.46403205,1363.6922771656332,1478.3910769580636,2577.3049191976056,0.07120753926845343,0.040430266,0.4942295111163335,-0.004860675692779589,0.5443421,22.743396357221023
low,../../data/snsd/generated/noise_low/clnsp750-low.wav,-9.522577,0.4420049,1821.6229220519772,1729.1798713125665,3522.061577193234,0.1037788041141055,0.043049578,0.48232179483448623,0.0034843364263702167,0.69016606,22.92994315044378
low,../../data/snsd/generated/noise_low/clnsp751-low.wav,-14.485268,0.4298526,1660.3476124988688,1486.7138737752127,3021.307842548077,0.09945376888736264,0.016253673,0.1786672987822749,0.0006614621960003107,0.1233433,22.500513690931598
low,../../data/snsd/generated/noise_low/clnsp752-low.wav,-9.901347,0.4537151,1835.657224832204,1620.6149639940418,3568.4842623197114,0.10650582598824786,0.032728385,0.42314552365487607,-0.014233886346787817,0.36192632,23.081775815825832
low,../../data/snsd/generated/noise_low/clnsp753-low.wav,-5.474689,0.42704216,1771.0135679803109,1716.1884933368212,3504.739459493886,0.0965278957201087,0.05019368,0.6082562934275941,-0.012722052573086793,0.82127094,23.66544709654068
low,../../data/snsd/generated/noise_low/clnsp754-low.wav,-18.69568,0.3419117,1848.0721517056913,1506.3527836256608,3345.167755934954,0.12646484375,0.04086741,0.4233377650633353,0.009823426226507852,0.60548645,24.814376924329753
low,../../data/snsd/generated/noise_low/clnsp755-low.wav,-9.859968,0.40192017,1487.243617127347,1558.2700303670651,2846.1675785514467,0.07266435248362445,0.054910026,0.5689730883660982,0.008344161954681356,1.0463959,24.597104960226584
low,../../data/snsd/generated/noise_low/clnsp756-low.wav,-14.313121,0.31229693,1704.2883389729589,1504.7991734404961,3049.0911933813204,0.09296545821629214,0.060305577,0.5541548223438507,-0.013126504974828238,1.1596125,24.5148265497322
low,../../data/snsd/generated/noise_low/clnsp757-low.wav,-7.3498015,0.33766356,1575.0364555213869,1693.8381773385004,3304.1071837965574,0.07257424520316028,0.04329921,0.4296623919186919,-0.010077290578283086,0.72326416,24.122397984605804
low,../../data/snsd/generated/noise_low/clnsp758-low.wav,-15.351097,0.41227397,1956.7335049589217,1691.6248253555293,3702.2843070652175,0.13449368368271222,0.036418922,0.4238677491978845,0.007266846333589624,0.45804593,25.08870044292646
low,../../data/snsd/generated/noise_low/clnsp759-low.wav,-14.029871,0.31435427,1555.6158648209507,1536.7401713488937,3005.1592293432204,0.07716223075564972,0.04563616,0.44666030085648006,0.0016597321372413202,0.73378825,25.385445102021595
low,../../data/snsd/generated/noise_low/clnsp76-low.wav,-18.646421,0.31636542,2177.1676817013354,1795.5385005587939,4094.792420922256,0.1395166412601626,0.038903423,0.42831515793081226,0.006650251555302055,0.53528464,24.605539649125628
low,../../data/snsd/generated/noise_low/clnsp760-low.wav,-15.1383915,0.4148935,1875.3161617545002,1692.568055243932,3541.419888200431,0.11165476831896552,0.025206098,0.2682424933172685,0.004688799468566709,0.2448261,23.62150483884568
low,../../data/snsd/generated/noise_low/clnsp761-low.wav,-11.4494295,0.41664994,1566.9329078282879,1407.8508686776556,2892.050460884474,0.09431119202488687,0.02774228,0.3320999357275124,0.004394890871711379,0.34496668,22.498269762064904
low,../../data/snsd/generated/noise_low/clnsp762-low.wav,-11.402575,0.44812706,2522.308826515437,1951.0345283091797,4668.789950284091,0.21515043904958678,0.041846197,0.5037380831191007,-0.001831046173146759,0.59784955,23.721012070120953
low,../../data/snsd/generated/noise_low/clnsp763-low.wav,-17.795416,0.37741724,2059.6914857015277,1704.5785545501008,3762.5827935757543,0.14185686128884825,0.03291919,0.3345821003794238,0.001305413124600267,0.4196692,24.67410040907205
low,../../data/snsd/generated/noise_low/clnsp764-low.wav,-19.479595,0.33037373,1872.870325790924,1466.243488959487,3313.139876809577,0.13125739490534521,0.036287393,0.38117369991271777,-0.001193975595762466,0.4897634,24.857377944371706
low,../../data/snsd/generated/noise_low/clnsp765-low.wav,-20.43262,0.33902323,1954.334592617808,1635.0082806545029,3605.8502197265625,0.12578691755022323,0.028636215,0.278246230124939,6.467286537902249e-05,0.35084188,24.380412726043264
low,../../data/snsd/generated/noise_low/clnsp766-low.wav,-20.530735,0.3645436,2007.7475802428946,1659.648132314407,3768.5416724899374,0.13029772053890876,0.020995393,0.21232647021776863,0.005526597732545275,0.17979649,24.009709318719104
low,../../data/snsd/generated/noise_low/clnsp767-low.wav,-15.726694,0.34004402,2054.1772572664095,1646.18568444834,3637.2138478496286,0.13659692141089108,0.04451819,0.4882814663866068,-0.007227756806912859,0.627373,24.85894479001093
low,../../data/snsd/generated/noise_low/clnsp768-low.wav,-8.935267,0.408537,1640.1765333664557,1380.1882978511621,2886.375852491035,0.10556480532786885,0.035454158,0.41959803583177063,0.003285224885865079,0.3893404,23.08535828358331
low,../../data/snsd/generated/noise_low/clnsp769-low.wav,-14.836174,0.37422267,1752.9162772729155,1449.390834772922,3108.285245028409,0.11215143905573594,0.038035166,0.4444918314726332,-0.006411491618006626,0.51691526,23.906685796467155
low,../../data/snsd/generated/noise_low/clnsp77-low.wav,-12.005311,0.45424464,1794.9920332135694,1569.516041203555,3459.2320109137745,0.10888565957158351,0.028948022,0.36480505118697726,-0.001302270725727999,0.30849078,22.978274727465994
low,../../data/snsd/generated/noise_low/clnsp770-low.wav,-8.866113,0.44885707,1596.3937780860554,1598.8994810948607,3083.3041038738907,0.09222929764546352,0.036863994,0.4562410100030159,-0.008733390581542017,0.4878145,22.7676070028933
low,../../data/snsd/generated/noise_low/clnsp771-low.wav,-20.199436,0.32786462,1740.4690737984874,1376.9059324609902,3001.021402189047,0.10797783879950495,0.033225212,0.36936758540466946,0.013016489361245604,0.40540466,25.120291623623604
low,../../data/snsd/generated/noise_low/clnsp772-low.wav,-12.348097,0.42098686,1711.5770061090293,1429.1514219060975,3131.4650150767543,0.10932265015838206,0.031115858,0.3937087567279821,-0.013793252655324247,0.3322389,23.354610155707842
low,../../data/snsd/generated/noise_low/clnsp773-low.wav,-16.29578,0.30694118,1979.1369339929029,1544.8770428944267,3517.1478623881353,0.1250439791426097,0.05788223,0.5667570249097948,-0.005862445713316283,1.1094416,24.913308174994484
low,../../data/snsd/generated/noise_low/clnsp774-low.wav,-16.043087,0.29882047,1625.8231248261031,1535.4048982528168,2955.097573490466,0.089290180673258,0.041781466,0.3747491097281438,0.001390655109846749,0.6413957,25.802392696091566
low,../../data/snsd/generated/noise_low/clnsp775-low.wav,-9.13441,0.32822382,1663.5432734259855,1646.5761982217557,3161.8236959612414,0.09358695202075971,0.043511372,0.4479637907728322,-0.01839453041349689,0.6377828,23.685367977169363
low,../../data/snsd/generated/noise_low/clnsp776-low.wav,-9.630819,0.42306706,1805.4173162590344,1616.077790023641,3364.2982357838114,0.10904503216074682,0.027617699,0.3299941376848014,-0.003602531832015865,0.32014698,22.737956347835503
low,../../data/snsd/generated/noise_low/clnsp777-low.wav,-17.333296,0.3684162,2151.60745860792,1676.608101215703,3824.3367513020835,0.1448097511574074,0.041619156,0.41894465769344685,-0.00038398183560579943,0.6755644,23.628487851184666
low,../../data/snsd/generated/noise_low/clnsp778-low.wav,-17.912853,0.37416896,2333.388122253397,1728.8079149978637,4101.30437626299,0.1650965736864896,0.026006924,0.28629122505282345,-0.010282343867158192,0.2923567,24.39475277235571
low,../../data/snsd/generated/noise_low/clnsp779-low.wav,-10.525439,0.40515253,1744.3466140276391,1552.1164324313208,3158.6470441120427,0.09739509609102788,0.03182619,0.351191131837529,0.0015455143526085051,0.3958843,23.329754983435972
low,../../data/snsd/generated/noise_low/clnsp78-low.wav,-10.789911,0.39619982,1709.9002729248677,1578.8599656175832,3177.353151092829,0.09266215925834971,0.040491115,0.4537454744339202,-0.005435149196914788,0.5523398,24.316703839529218
low,../../data/snsd/generated/noise_low/clnsp780-low.wav,-8.293142,0.4707137,1782.1444726958327,1560.226259792454,3409.8763374660325,0.09423828125,0.031518567,0.42311961285079824,-0.0045258855451452635,0.3147399,22.489953733244494
low,../../data/snsd/generated/noise_low/clnsp781-low.wav,-13.693616,0.34232226,1922.9665520735987,1643.8167634890176,3534.734498313391,0.12259439441191446,0.02710623,0.26812211025924054,0.0016819453010931459,0.27807358,24.316090824988798
low,../../data/snsd/generated/noise_low/clnsp782-low.wav,-10.12853,0.4243995,1574.0491945337862,1530.5292916032633,2959.0920909271,0.09050149811806656,0.032535624,0.3799777231089717,0.012227025438703493,0.3734908,23.780447100253152
low,../../data/snsd/generated/noise_low/clnsp783-low.wav,-9.70337,0.436761,1731.1010876530004,1561.1752315004692,3188.2124467329545,0.11624536178107607,0.042275347,0.5442596178664558,-0.0043841590733279074,0.5709473,24.25956406081348
low,../../data/snsd/generated/noise_low/clnsp784-low.wav,-11.779648,0.4304471,1946.1245797700933,1606.2651534754837,3504.2724609375,0.11456473214285715,0.03308509,0.3872940673492025,0.0046595721225425645,0.38659987,23.620634199174933
low,../../data/snsd/generated/noise_low/clnsp785-low.wav,-10.667044,0.35521498,1638.154997824075,1507.1114458985248,3065.840580778302,0.08281099244210978,0.041856322,0.37798403517963053,0.004378465951612012,0.55851626,23.708891253363895
low,../../data/snsd/generated/noise_low/clnsp786-low.wav,-16.44042,0.40161014,1953.9205886234536,1546.4106561552421,3407.029026414382,0.13509689387778812,0.024260985,0.25928379861700185,0.005008668156827049,0.2513213,22.802204370822352
low,../../data/snsd/generated/noise_low/clnsp787-low.wav,-8.19759,0.3731055,1523.917608593188,1435.1870388354653,2848.5175109046368,0.08153549982074569,0.038361244,0.4479298982168503,0.010989205761444404,0.5128154,24.299056345538958
low,../../data/snsd/generated/noise_low/clnsp788-low.wav,-10.746245,0.46946478,1615.1016224154357,1489.0796791175244,3025.5458075025304,0.10082019388917005,0.031149508,0.34201605197030477,-0.007568923161475071,0.38908702,22.502300551599603
low,../../data/snsd/generated/noise_low/clnsp789-low.wav,-13.794928,0.42146012,1994.428605360192,1575.0593037047934,3541.5574735753676,0.13100202971813726,0.04002726,0.4736509839785265,-0.0013437432581261644,0.58698726,23.470436300106083
low,../../data/snsd/generated/noise_low/clnsp79-low.wav,-10.898717,0.5147726,1904.9991373759517,1644.3309012769812,3458.5962931315103,0.11711968315972222,0.01944908,0.2595994784345675,-0.0036788322374499013,0.12834093,22.201947462054655
low,../../data/snsd/generated/noise_low/clnsp790-low.wav,-14.804045,0.32246158,1817.9217910016814,1542.7938716351441,3353.7871844951924,0.1053535657051282,0.05879767,0.4879671604256161,-0.011414171240926925,1.1072321,24.864464617312517
low,../../data/snsd/generated/noise_low/clnsp791-low.wav,-15.015918,0.3783541,1653.876928194862,1414.5787774092537,2858.582560221354,0.09278247974537036,0.037856318,0.39495966618412515,0.015161199707707738,0.58271605,24.285065511324017
low,../../data/snsd/generated/noise_low/clnsp792-low.wav,-17.561155,0.32900515,2028.3703692257452,1575.4259615225942,3570.096961623954,0.13224556256537656,0.039701458,0.3952035149782283,0.0005586829398820888,0.6740614,24.121878596862494
low,../../data/snsd/generated/noise_low/clnsp793-low.wav,-15.225365,0.39415798,1641.0092453502136,1377.9004622331627,2900.3732209158416,0.1065652073019802,0.03398123,0.36743982916844414,-0.004961661487236071,0.4547336,23.620292555790012
low,../../data/snsd/generated/noise_low/clnsp794-low.wav,-13.732851,0.40533245,1652.0672271429482,1480.5720652042276,3034.920867579577,0.11248711227927509,0.033731204,0.3868098367073556,0.0009658966945283997,0.46391827,23.306437642573762
low,../../data/snsd/generated/noise_low/clnsp795-low.wav,-16.786102,0.31305388,1759.5664609306443,1436.5559264196631,3035.7894796409355,0.10770724467094371,0.04463243,0.4874632332251357,-0.00018056163600827508,0.6343411,25.265416482053272
low,../../data/snsd/generated/noise_low/clnsp796-low.wav,-11.872484,0.40273872,2015.3411187376312,1746.1249332621026,3751.3965631300402,0.12410928049395162,0.041761532,0.45169883581210607,-0.0005304533773965931,0.73485315,23.19937755621509
low,../../data/snsd/generated/noise_low/clnsp797-low.wav,-10.853505,0.3826288,1732.3374466173314,1486.1467508739513,3195.2204225289875,0.10504012302036199,0.038669113,0.4354746583170211,-0.002587740347892319,0.5156292,23.746155206617864
low,../../data/snsd/generated/noise_low/clnsp798-low.wav,-14.817136,0.365172,1980.371993435966,1786.1576611864325,3843.1257112758367,0.1701785110113189,0.036236644,0.4094528474907303,0.01330467176065949,0.4996721,24.320978561533867
low,../../data/snsd/generated/noise_low/clnsp799-low.wav,-12.634221,0.4264318,1505.4993351775324,1366.0146686575254,2792.889284620098,0.09190112677015251,0.028455148,0.36926291697470365,-0.006965039797266885,0.28176603,23.40120384124292
low,../../data/snsd/generated/noise_low/clnsp8-low.wav,-9.918779,0.40609005,1483.321113991945,1398.668034389052,2713.7716002383477,0.08316689471516008,0.03447391,0.39780882438432064,0.00807318036019941,0.3901268,23.49773625042243
low,../../data/snsd/generated/noise_low/clnsp80-low.wav,-8.261061,0.39507437,1606.0874727485482,1545.6311259494096,3073.0588627432635,0.08515586015469062,0.033997,0.38361334217762766,0.00974228806843432,0.41773802,23.50935832410482
low,../../data/snsd/generated/noise_low/clnsp800-low.wav,-14.986255,0.41219875,1556.95468919315,1392.2182110899982,2865.545927588619,0.09500974480277186,0.034077004,0.338728786372524,-0.0010379296379855244,0.47738323,23.205549098408166
low,../../data/snsd/generated/noise_low/clnsp801-low.wav,-16.38208,0.35187697,1674.1140356461801,1380.0785004922025,3004.228446852993,0.09995912977867204,0.03988431,0.43383703898521886,0.008137396960404985,0.57931346,25.10871231421061
low,../../data/snsd/generated/noise_low/clnsp802-low.wav,-6.6987467,0.43292964,1565.8421675543946,1462.2626695875429,2861.8366290571353,0.0894812064109442,0.04055529,0.49093135246903263,0.019308586894508126,0.5773744,22.693489160396926
low,../../data/snsd/generated/noise_low/clnsp803-low.wav,-16.330713,0.32816103,1590.6088257812537,1491.842950219006,2905.215384213979,0.0903981914957061,0.042481493,0.40513499665622094,-0.004102417875188509,0.6592016,24.82070235274784
low,../../data/snsd/generated/noise_low/clnsp804-low.wav,-15.590535,0.371078,1656.3109400179844,1549.2079301938327,3152.242667214912,0.09324268244395711,0.025091745,0.2897098162514891,-0.00501264612966736,0.23304562,24.136670126413772
low,../../data/snsd/generated/noise_low/clnsp805-low.wav,-13.836096,0.32929757,1527.3678146324046,1524.851813038232,2919.724347514491,0.07797339654737903,0.04595502,0.45117382778807236,-0.0067997348010705345,0.75052106,24.603727540404527
low,../../data/snsd/generated/noise_low/clnsp806-low.wav,-20.215935,0.41545478,2107.1672185212565,1652.2777449356577,3788.0859375,0.14496510743720564,0.016093524,0.1754989140946645,0.0019060560215343606,0.12311638,22.99134001800554
low,../../data/snsd/generated/noise_low/clnsp807-low.wav,-19.569706,0.3380458,2098.6066432185717,1578.2862638858408,3676.5891003964553,0.14599690350331676,0.038901594,0.3931521288216618,0.004077543799674369,0.5298002,24.94505394319929
low,../../data/snsd/generated/noise_low/clnsp808-low.wav,-8.184299,0.333195,1459.8716340934093,1576.8343469367396,2811.4968039772725,0.06813085279882154,0.0526673,0.5088474202656823,0.008459130092303088,0.8809168,25.00561832700592
low,../../data/snsd/generated/noise_low/clnsp809-low.wav,-13.087001,0.32331887,1752.0202961693246,1515.1155675441116,3238.740985576923,0.09301883012820512,0.058848508,0.48983225634302785,-0.01024296699033083,1.1075537,24.84294545149797
low,../../data/snsd/generated/noise_low/clnsp81-low.wav,-5.722244,0.43211904,1681.059133589463,1606.603880603141,3189.2818213498444,0.08846400090767635,0.044506304,0.5145206098172591,0.006729842392919935,0.6132872,23.620834960487652
low,../../data/snsd/generated/noise_low/clnsp810-low.wav,-14.236112,0.34434438,1582.327985396888,1518.4522676252943,3004.068270596591,0.09063641436688312,0.045211405,0.4624030951079235,0.0017933219915288836,0.6578278,24.82566895382206
low,../../data/snsd/generated/noise_low/clnsp811-low.wav,-16.40627,0.33602312,2078.1097743494324,1656.8552766185242,3606.4725748697915,0.13305031105324075,0.045939755,0.46068428219241875,-0.012464934025785988,0.6395911,25.60418978704794
low,../../data/snsd/generated/noise_low/clnsp812-low.wav,-10.842487,0.4063753,1650.1723058918453,1443.562431695132,2974.8523599297337,0.09530826245069034,0.028746506,0.30688524620329455,0.006309270984865402,0.37701446,23.114870927542057
low,../../data/snsd/generated/noise_low/clnsp813-low.wav,-16.087826,0.34913874,2088.468911971669,1662.3942648703817,3766.7070104720747,0.13452384550290136,0.037119247,0.35018879861431484,-0.009731329378796966,0.5221387,24.24798786774372
low,../../data/snsd/generated/noise_low/clnsp814-low.wav,-15.506479,0.35413826,1889.352879802874,1628.8202645073106,3539.9503478456013,0.10904801812163376,0.04074499,0.4237012385814637,0.004412835342931499,0.58285135,24.368544240603818
low,../../data/snsd/generated/noise_low/clnsp815-low.wav,-10.933427,0.5476543,1908.4520013578986,1749.077881348461,3630.3280479029604,0.1089362811325188,0.016742058,0.23105039704733532,-0.013639043865806416,0.08411458,21.7572973390009
low,../../data/snsd/generated/noise_low/clnsp816-low.wav,-12.398341,0.4719527,1733.674577125608,1572.2329713358927,3286.4807901503164,0.10338936058996383,0.023695175,0.2687048707119374,-0.002599893524618351,0.26227018,21.977462094744535
low,../../data/snsd/generated/noise_low/clnsp817-low.wav,-8.127534,0.39154848,1312.702881929112,1288.4002120526984,2422.6559491224693,0.06821065553477113,0.041736133,0.45496723129839584,-0.0015173006232035802,0.5809278,23.651386868103064
low,../../data/snsd/generated/noise_low/clnsp818-low.wav,-17.022276,0.31848866,1994.069427274448,1623.4990988549773,3565.9990599445096,0.11479629088785047,0.04372959,0.46557176064149514,0.004322643916694134,0.61940867,25.255599177444985
low,../../data/snsd/generated/noise_low/clnsp819-low.wav,-7.1639876,0.48994923,1573.1848908745533,1512.0330522454963,3070.7871421089385,0.08643305545856611,0.024491735,0.33883741719882576,0.006165093300709121,0.18720873,22.425738376593944
low,../../data/snsd/generated/noise_low/clnsp82-low.wav,-11.608896,0.43392253,1855.256154198026,1685.513709725365,3526.226806640625,0.11053508317389456,0.046546336,0.5254737248884181,0.006050441472659827,0.80735886,23.789631738332048
low,../../data/snsd/generated/noise_low/clnsp820-low.wav,-10.464528,0.4546504,1769.5209070895214,1529.030852967715,3280.3689890894398,0.10849384877873564,0.034716588,0.3984702150507354,-0.0036860540253926878,0.53198874,22.173336704042082
low,../../data/snsd/generated/noise_low/clnsp821-low.wav,-11.153522,0.4723346,1955.4322641962126,1721.6890562333213,3671.4542855241734,0.11097096536823647,0.029728329,0.3748798286645125,0.002677343181943022,0.32033384,22.618995544421264
low,../../data/snsd/generated/noise_low/clnsp822-low.wav,-17.093775,0.38242528,1694.6900451558874,1483.0967724079655,3158.1571138822114,0.10539571647970085,0.039030496,0.4105252792848871,-0.007082476779928389,0.56037354,24.31494068876944
low,../../data/snsd/generated/noise_low/clnsp823-low.wav,-10.793419,0.418583,1673.965086645777,1535.7749529515925,3163.0412356954225,0.089543118083501,0.037629593,0.4318932044845818,-0.011238255675905156,0.4701495,23.703402483719035
low,../../data/snsd/generated/noise_low/clnsp824-low.wav,-11.833193,0.41985157,1651.6983105110053,1506.5551726542944,3024.142957713506,0.10801466850385275,0.04056294,0.47309602795193473,-0.008488616057585012,0.56377506,23.775475304647152
low,../../data/snsd/generated/noise_low/clnsp825-low.wav,-12.536334,0.3928429,2103.192951191657,1759.470921015006,3869.098524758612,0.14781466107776617,0.039333377,0.46863963144334264,0.009835865989254304,0.6059824,23.367440469810504
low,../../data/snsd/generated/noise_low/clnsp826-low.wav,-11.799567,0.40020168,1786.3992925817179,1586.6248803481637,3231.2174825465427,0.10534408244680851,0.04414508,0.5003308007655958,0.003872087401622351,0.6262002,24.71530566466533
low,../../data/snsd/generated/noise_low/clnsp827-low.wav,-14.924954,0.43411922,2034.3604365594265,1570.6376462790267,3592.418277138158,0.14559416118421054,0.02856422,0.31873563603018945,0.0059895533763632885,0.37565067,22.437157874717638
low,../../data/snsd/generated/noise_low/clnsp828-low.wav,-6.739911,0.4880081,1678.3562803078523,1651.8543796863087,3102.0732421875,0.09034357244318182,0.034396593,0.4475669075234106,0.004293066341575035,0.38431847,21.977149284881214
low,../../data/snsd/generated/noise_low/clnsp829-low.wav,-12.1535,0.38623253,1440.1694606316612,1590.7018180737964,2823.284912109375,0.07075427827380952,0.040424224,0.43440289017961264,0.001305811485760764,0.63006264,23.876537434989377
low,../../data/snsd/generated/noise_low/clnsp83-low.wav,-17.883537,0.358431,2136.7961373424514,1674.4444926995227,3861.4288330078125,0.15002828931051587,0.038397525,0.3824988124905025,0.005472054307827927,0.63785315,23.40975046579669
low,../../data/snsd/generated/noise_low/clnsp830-low.wav,-14.010364,0.37652907,1711.2715303166012,1421.674612764939,3040.1878179505816,0.106532026294926,0.036403578,0.41280099279998395,0.0047209818175762315,0.4977139,24.24316910715813
low,../../data/snsd/generated/noise_low/clnsp831-low.wav,-7.9094877,0.46676853,1807.2473246776642,1640.5267840126924,3550.3936767578125,0.10196165054563493,0.034750182,0.46333758079211623,-0.009575464177640465,0.36314723,22.85372747831513
low,../../data/snsd/generated/noise_low/clnsp832-low.wav,-12.016687,0.43668738,1978.3087656739483,1741.8038163441583,3710.2590460526317,0.11750635812621832,0.035433207,0.3829802338247342,0.0033847765363972868,0.48362872,22.51312597012643
low,../../data/snsd/generated/noise_low/clnsp833-low.wav,-8.987463,0.3795409,1497.657941757209,1671.43205100527,2953.125,0.07012416294642858,0.026153615,0.27784126806991494,0.0019015508082128173,0.25670093,24.330231434654902
low,../../data/snsd/generated/noise_low/clnsp834-low.wav,-15.244844,0.40190312,1702.7580492166292,1584.7256354840758,3190.544419481575,0.10229633309248555,0.027092736,0.2953275835021536,-0.004157757265988456,0.2755702,24.104410901087594
low,../../data/snsd/generated/noise_low/clnsp835-low.wav,-19.69106,0.3623823,2178.121369553067,1707.028723407488,3968.6173816239857,0.1491199052358012,0.03169582,0.3227523931605075,-0.0013927599320082236,0.38878816,24.507421289284256
low,../../data/snsd/generated/noise_low/clnsp836-low.wav,-11.878957,0.3815249,1813.5063557247083,1577.0897377216488,3376.8176567263718,0.1178881637449187,0.02893994,0.3268174189210224,0.001017962850832878,0.3402507,23.07802868280161
low,../../data/snsd/generated/noise_low/clnsp837-low.wav,-11.770445,0.38974032,1531.921836448381,1434.3848184334913,2869.256591796875,0.08086964440724206,0.03443063,0.38743343685993825,0.008418729044494465,0.45588034,23.590642354897398
low,../../data/snsd/generated/noise_low/clnsp838-low.wav,-16.981005,0.36085674,1916.3941797552131,1583.4544738494465,3517.08984375,0.13041585286458332,0.045318477,0.45557561388680445,-0.005702108530697868,0.75364316,24.23621118972287
low,../../data/snsd/generated/noise_low/clnsp839-low.wav,-11.340999,0.43236694,1754.229486600789,1535.2447756410866,3220.47812721946,0.11013146602746213,0.04122331,0.5018286085011413,-0.003052530512569604,0.58662367,23.995365756073404
low,../../data/snsd/generated/noise_low/clnsp84-low.wav,-10.471177,0.37408826,1727.985465857787,1562.121269839077,3327.9277772393843,0.09763388597328244,0.0412211,0.4355705574397284,-0.01588872643296183,0.6620408,24.521998785591453
low,../../data/snsd/generated/noise_low/clnsp840-low.wav,-9.7766905,0.3638828,2039.3896793942736,1820.0785109347112,3960.7330259342784,0.10362838273195876,0.046210982,0.45891898285316024,-0.010676157740404825,0.806325,24.362991264375484
low,../../data/snsd/generated/noise_low/clnsp841-low.wav,-13.472186,0.33456743,1856.452700683214,1474.050580601214,3198.3461493687914,0.10829603856236203,0.06321761,0.5747066119520325,0.007105749261573903,1.1382921,24.38011654756533
low,../../data/snsd/generated/noise_low/clnsp842-low.wav,-16.97049,0.3307602,2157.156138138762,1624.263085052662,3806.994088772124,0.1500082100387168,0.049054407,0.496108500211977,-0.0027084794435191847,0.8631831,24.48932048702116
low,../../data/snsd/generated/noise_low/clnsp843-low.wav,-8.97788,0.3842902,1665.7231329225258,1403.9541959012993,2988.5060029871324,0.09682409747753268,0.038434364,0.4358509249318829,0.00022912170500517947,0.5020857,23.767930330555412
low,../../data/snsd/generated/noise_low/clnsp844-low.wav,-14.622511,0.4477978,1944.1420628141059,1556.1678997758272,3443.4934851241437,0.13565188891267124,0.03155448,0.33531140736244786,-0.0062185346344807374,0.4244033,22.872018463568093
low,../../data/snsd/generated/noise_low/clnsp845-low.wav,-17.332266,0.33332416,1831.7447139556753,1541.4955192843308,3332.1136474609375,0.10955980088975695,0.039472558,0.4243215220908757,0.0021156256646315966,0.5609988,24.86901295296179
low,../../data/snsd/generated/noise_low/clnsp846-low.wav,-10.703983,0.49030626,1972.9920259121322,1693.021263138926,3636.7038892663045,0.11190031379399586,0.023981957,0.304250994899076,-0.0010441150966815792,0.17718378,22.29453989799606
low,../../data/snsd/generated/noise_low/clnsp847-low.wav,-13.14728,0.44133165,1829.6619580896183,1568.7084278853151,3487.3431929005874,0.1123877062360179,0.021861374,0.3058750221779093,-0.008951469979408183,0.15042597,23.11351426829908
low,../../data/snsd/generated/noise_low/clnsp848-low.wav,-18.999544,0.3841958,2542.941663967115,1887.3422161619428,4720.687740796233,0.1947517569206621,0.023981228,0.25596235980080384,-0.009218430092156237,0.24577516,24.109988392148914
low,../../data/snsd/generated/noise_low/clnsp849-low.wav,-15.812419,0.3390505,1800.0099081515605,1574.6898610393648,3357.1385192871094,0.1024383544921875,0.04209197,0.44041944476849976,0.0017924481887353306,0.6951612,24.329520113128865
low,../../data/snsd/generated/noise_low/clnsp85-low.wav,-18.675678,0.3660963,2020.179258050259,1650.1129861463148,3711.7798127116253,0.1291707816027088,0.03625737,0.3848438016067475,0.0022485149015582114,0.48717222,23.92675178105073
low,../../data/snsd/generated/noise_low/clnsp850-low.wav,-7.7762213,0.42867038,1421.6333361534703,1463.664715785519,2731.1204372716597,0.06860810281837161,0.038110636,0.4557788900641055,-0.014726434444127851,0.4932912,22.681509095346833
low,../../data/snsd/generated/noise_low/clnsp851-low.wav,-18.970093,0.36654535,1785.7420382481862,1614.0032443970194,3447.122205369016,0.10823429188829788,0.018347492,0.21303993533353277,-0.006346368832918253,0.141387,24.567859594263677
low,../../data/snsd/generated/noise_low/clnsp852-low.wav,-14.949839,0.33297113,1648.0123310647634,1582.5142451516117,3103.085120249603,0.09222515558792373,0.048509933,0.4497631148508027,-0.012390419791351708,0.8837424,24.676877416728406
low,../../data/snsd/generated/noise_low/clnsp853-low.wav,-14.59936,0.43791184,1593.6669421685488,1428.1329143874364,2962.312132146861,0.10239892797085202,0.02730436,0.3041637541812496,-0.0035443511310349484,0.3108617,22.3901763904207
low,../../data/snsd/generated/noise_low/clnsp854-low.wav,-14.063866,0.39576766,2001.5911201981703,1539.3463326225205,3517.7202360733695,0.13438094429347827,0.035499386,0.4081842706601216,0.0008722776329550499,0.46760148,23.906282695642023
low,../../data/snsd/generated/noise_low/clnsp855-low.wav,-14.528055,0.3540833,1502.2841230421998,1280.9735236472782,2619.785084443934,0.08678241804534313,0.030197602,0.3405406517299419,-0.002281237002717058,0.3244714,24.37736202905168
